stat,overlap
-0.03822157530532793,0.20937033047433362
-0.008447236942022963,0.23568675519939877
-0.019157245592884543,0.2681487353747617
-0.006513202620982478,0.2503717411002765
-0.04034462345546571,0.3190888107658246
-0.009921437487097319,0.17618099414335744
-0.0013330666149855947,0.17388803167811148
-0.03384777729642401,0.19378860969371353
-0.012697388824746886,0.14305749947853402
-0.024595824755927333,0.3115149975493164
-0.023110155974779556,0.20651164067406833
-0.017570458393933897,0.2153921213758433
-0.023889840794629046,0.20920276202167734
-0.030345049722777906,0.29133717423165545
-0.030349051063437823,0.23618474910248607
0.0006515961456539722,0.2697799313157691
-0.016957376964880814,0.1999333520416102
-0.00035588794274802834,0.1706782641723689
-0.015765250861064478,0.2246623365165719
-0.025569605338476784,0.21197766398994516
-0.017067858433014466,0.28456302377584336
-0.017302167297187393,0.2520522221348123
-0.025022834830036037,0.20362185660457036
-0.011915184063043554,0.2775283433257966
-0.014313816859189369,0.26703062318623794
-0.015344774507049507,0.26736420182987924
-0.034074213352486754,0.20160589257060926
-0.01901664439221181,0.28788178312947466
-0.03383731282098136,0.22543890251603632
-0.03779314896268079,0.2643473305259901
0.020192796787974275,0.21468408024767244
-0.028835749735388813,0.20536234365116063
-0.016938592590017534,0.21268174485691166
-0.025322852809180157,0.2298892719446752
-0.020533520372281712,0.25171254793731623
-0.02210169290637158,0.3135784778260622
-0.018495477154453883,0.26542851075623897
-0.016439499633984684,0.19453735365447158
0.0027443958315883665,0.19877013639077049
-0.028181833666768956,0.19936345652262863
-0.012866643321699829,0.19130910434621964
-0.020484532057484118,0.24375078152411978
-0.022158977982528968,0.3165290574078104
-0.020765399479109686,0.23096532737755346
-0.028414725009686427,0.25625170812715803
-0.006593166583208415,0.28077116065749225
-0.023358770408460374,0.23717618932978787
-0.01823303674478557,0.22697253781664933
-0.014341874412080301,0.2657342344485328
-0.049123453105500633,0.21969447362646607
-0.01858715741842104,0.22188955963498555
-0.03143214118873849,0.20190695730684338
-0.03192550112214588,0.24358396332941598
-0.0155214790021923,0.2647526401810396
-0.03680253108701027,0.2692973396094796
-0.011904905296159753,0.23929680231726672
-0.02838498318234998,0.17587532440951045
-0.01838952434561548,0.22513709270630755
-0.005530298895365681,0.2613540505812287
0.004252947702478547,0.17865960238626982
-0.025283526287300594,0.22480827489240482
-0.022828965437381426,0.2329350258531223
-0.010137794008403868,0.2059395779874164
-0.025703077265910368,0.20281529256617947
-0.007251428624408884,0.25010440488502883
-0.02781211179841637,0.23371155976742253
-0.021601547600069906,0.22669489977902604
-0.024107842472684913,0.21765006183480287
-0.026651274577794516,0.24364036309021284
-0.018833959578928423,0.2456236345747616
-0.024043179344189456,0.28317266618519754
-0.012027637492168364,0.2191237540699692
-0.0408454861320674,0.307406073425287
-0.02238864295425918,0.21291384054545173
-0.03486867008665841,0.27545345034705837
-0.03652195263136245,0.33696805081966863
-0.005126646134612328,0.2226031456789113
-0.014897087321362116,0.23002525371810723
-0.030958667833111384,0.19330115545501397
-0.0062931427226820885,0.27574154282054936
-0.012748865347435438,0.23259057932399707
-0.014390822024040769,0.24426505172066304
-0.01667417287090982,0.2560485421752916
-0.03761403808381975,0.293292711647598
-0.0370626184069411,0.1901227443024087
-0.03504473723897482,0.23574491304579437
-0.0075589876727737565,0.22872405166092938
-0.030414977965196394,0.27373681993477644
0.0008856839069382301,0.21399830270030154
-0.015904443830467272,0.23962184681868448
-0.033725662551888136,0.20540651581225888
-0.033563268005721805,0.19665776095493956
-0.005212317217966081,0.20399930806153338
-0.02134417847352005,0.21730873400622283
-0.011165290490692445,0.19356750563933736
-0.017388118824051595,0.2453119633629937
-0.021696222551027173,0.28570996813047667
-0.014652860954661106,0.24399473942975206
-0.008659597320820576,0.22249818960360623
-0.027706873787746767,0.30083892970538334
-0.026269277475564515,0.2544119438418038
-0.039212869482324164,0.3024510305189885
-0.015251307475954547,0.211204520516402
-0.0340665133957925,0.31815248658213635
-0.014928634323799119,0.3080525288850909
-0.03417218382547577,0.18863430011992058
-0.014606969948561681,0.2338880088139404
-0.024750279079103273,0.26408684374596775
-0.026785053308942028,0.21547260527478407
-0.0065918745005691965,0.2010001206428057
-0.00130605381582743,0.2419066051333949
-0.026589923585497235,0.28090933788759054
-0.008696318793273795,0.20429319794648998
-0.019030022882579784,0.23745226845005465
-0.01197134411188925,0.20049570502786115
-0.02134554653965777,0.190569244878821
-0.021196783377787867,0.1997981367296225
-0.01423402432034624,0.20310189420218352
0.0023964251560098715,0.17874683341115244
-0.00020492419029596523,0.2290853780891449
-0.02208645054232081,0.26492790450776676
-0.03751726123143228,0.2186229549858217
-0.0312674926230377,0.2524683396441436
-0.026203707042114357,0.24450353578631245
-0.03335833315746924,0.2634815985437085
-0.002029443156615894,0.3021405437313245
-0.013710581675968492,0.22357087688818444
-0.02175390910689879,0.20612917105021475
0.007444003151505905,0.25492983059267815
-0.03114484122183252,0.24832611538960628
-0.027130388319214802,0.2676136684952191
-0.03780280223146279,0.23294681861381267
-0.019089863884705866,0.2700078517205469
-0.03207366888546604,0.23219447739473167
-0.040229350127610364,0.26400500984912667
-0.023650414734916674,0.2454377118865094
-0.0153174691667134,0.24135904913519743
-0.03692385793020159,0.2709271532087858
-0.022162742065040545,0.23791125013869902
-0.017480049125349232,0.2601385279854995
0.0034875893389169623,0.234433051584208
-0.010165788228355371,0.19744314637434748
-0.014538326383885284,0.22948068020645584
-0.017806346357949743,0.24981877567249747
-0.02110324924427806,0.2579146449928194
-0.0160048033979732,0.20647050403536688
-0.03044306133250266,0.20442076341430493
-0.02656184112593788,0.2644350201978025
-0.023885797521205853,0.2469799272509192
-0.01306534368533955,0.1927624331902601
-0.01611346101481814,0.15809638860673705
-0.032432380043662896,0.25202546160835565
-0.02934488068921132,0.2537376429423641
